"","match","pf_o_int","attr_o","intel_o","fun_o","prob_o","attr","fun","shar","prob"
"6180","0",0.5,0.319148936170213,0.340425531914894,0.363829787234043,0.5,0.6,0.4,0.6,0.6
"6181","0",0.2,0.4,0.368421052631579,0.316666666666667,0.8,0.7,0.7,0.6,0.9
"6182","0",0.4,0.365853658536585,0.439024390243902,0.185365853658537,0.4,0.7,0.6,0.8,0.5
"6183","0",0.4,0.290697674418605,0.418604651162791,0.397674418604651,0.4,0.6,0.6,0.3,0.4
"6184","0",0.6,0.4,0.368421052631579,0.316666666666667,0.6,0.6,0.4,0.3,0.4
"6185","0",0.5,0.340909090909091,0.363636363636364,0.302272727272727,0.7,0.9,0.6,0.5,0.5
"6186","0",0.3,0.178571428571429,0.380952380952381,0.361904761904762,0.2,0.7,0.7,0.7,0.4
"6187","0",0.4,0.25,0.4,0.2375,0.6,0.8,0.8,0.7,0.5
"6188","0",0.4,0.4,0.368421052631579,0.316666666666667,0.6,0.5,0.2,0.4,0.8
"6189","0",0.7,0.347222222222222,0.333333333333333,0.263888888888889,0.7,0.8,0.6,0.8,0.4
"6190","0",0.3,0.138888888888889,0.5,0.211111111111111,0.2,0.6,0.5,0.5,0.5
"6191","0",0.5,0.375,0.35,0.285,0.5,0.6,0.6,0.6,0.6
"6192","0",0.32,0.277777777777778,0.4,0.295555555555556,0.7,0.6,0.7,0.7,0.4
"6193","0",0.4,0.260416666666667,0.375,0.316666666666667,0.8,0.6,0.6,0.4,0.2
"6194","0",0.36,0.365853658536585,0.439024390243902,0.278048780487805,0.1,0.6,0.6,0.7,0.5
"6195","0",0.4,0.340909090909091,0.409090909090909,0.259090909090909,0.2,0.6,0.7,0.6,0.4
"6196","0",0.4,0.256410256410256,0.358974358974359,0.341025641025641,0.5,0.4,0.4,0.4,0.5
"6197","0",0.4,0.365853658536585,0.390243902439024,0.324390243902439,0.5,0.5,0.6,0.6,0.5
"6198","0",0.5,0.297619047619048,0.380952380952381,0.361904761904762,0.5,0.4,0.2,0.7,0.3
"6199","0",0.2,0.4,0.368421052631579,0.316666666666667,0.2,0.5,0.6,0.6,0.5
"6200","0",0.4,0.24390243902439,0.439024390243902,0.185365853658537,0.9,0.7,0.7,0.4,0.5
"6201","0",0.4,0.4,0.368421052631579,0.316666666666667,0.4,0.5,0.5,0.6,0.4
"6202","0",0.6,0.4,0.368421052631579,0.316666666666667,0.5,0.6,0.7,0.6,0.6
"6203","0",0.5,0.348837209302326,0.372093023255814,0.309302325581395,0.7,0.9,0.7,0.6,0.5
"6204","0",0.3,0.32051282051282,0.41025641025641,0.341025641025641,0.5,0.7,0.7,0.6,0.2
"6205","0",0.4,0.4,0.368421052631579,0.316666666666667,0.7,0.8,0.7,0.2,0.5
"6206","0",0.4,0.4,0.368421052631579,0.316666666666667,0.8,0.3,0.2,0.6,0.2
"6207","0",0.7,0.520833333333333,0.416666666666667,0.2375,0.7,0.5,0.7,0.6,0.3
"6208","0",0.3,0.131578947368421,0.421052631578947,0.35,0.6,0.5,0.4,0.2,0.2
"6209","1",0.5,0.426829268292683,0.341463414634146,0.324390243902439,0.5,0.5,0.4,0.6,0.5
"6210","0",0.32,0.234375,0.375,0.35625,0.2,0.4,0.4,0.6,0.4
"6211","0",0.4,0.4,0.368421052631579,0.316666666666667,0.7,0.6,0.7,0.6,0.5
"6212","0",0.36,0.3125,0.4,0.285,0.5,0.5,0.7,0.3,0.6
"6213","0",0.4,0.489130434782609,0.391304347826087,0.247826086956522,0.2,0.6,0.5,0.6,0.3
"6214","0",0.4,0.489130434782609,0.304347826086957,0.289130434782609,0.5,0.5,0.5,0.5,0.4
"6215","0",0.4,0.540540540540541,0.324324324324324,0.308108108108108,0.5,0.7,0.4,0.6,0.4
"6216","1",0.5,0.476190476190476,0.380952380952381,0.271428571428571,0.5,0.7,0.5,0.5,0.4
"6217","1",0.2,0.4,0.368421052631579,0.316666666666667,0.9,0.8,0.5,0.6,0.9
"6218","1",0.4,0.446428571428571,0.321428571428571,0.339285714285714,0.9,0.9,0.8,0.6,0.7
"6219","1",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.7,0.7,0.6,0.6
"6220","0",0.6,0.4375,0.35,0.3325,0.5,0.5,0.5,0.6,0.5
"6221","1",0.5,0.46875,0.333333333333333,0.316666666666667,0.7,0.8,0.8,0.6,0.6
"6222","0",0.3,0.328947368421053,0.368421052631579,0.3,0.4,0.9,0.8,0.6,0.6
"6223","1",0.4,0.4,0.368421052631579,0.316666666666667,0.9,0.8,0.8,0.7,0.8
"6224","1",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.2,0.6,0.1,0.9
"6225","0",0.7,0.548780487804878,0.292682926829268,0.278048780487805,0.5,0.8,0.7,0.6,0.6
"6226","1",0.3,0.478723404255319,0.340425531914894,0.323404255319149,0.6,0.7,0.8,0.6,0.5
"6227","0",0.5,0.472972972972973,0.324324324324324,0.308108108108108,0.6,0.3,0.6,0.6,0.4
"6228","1",0.32,0.454545454545455,0.318181818181818,0.302272727272727,0.8,0.6,0.6,0.6,0.7
"6229","0",0.4,0.4,0.368421052631579,0.316666666666667,0.6,0.6,0.5,0.6,0.4
"6230","0",0.36,0.454545454545455,0.363636363636364,0.259090909090909,0.4,0.5,0.4,0.6,0.4
"6231","0",0.4,0.348837209302326,0.418604651162791,0.265116279069767,0.4,0.6,0.7,0.2,0.2
"6232","0",0.4,0.337837837837838,0.378378378378378,0.308108108108108,0.2,0.5,1,1,0.5
"6233","0",0.4,0.425531914893617,0.340425531914894,0.282978723404255,0.5,0.7,1,0.9,0.5
"6234","0",0.5,0.260416666666667,0.375,0.316666666666667,0.5,0.6,0.7,0.6,0.5
"6235","0",0.2,0.4,0.368421052631579,0.316666666666667,0.3,0.7,0.9,0.2,0.5
"6236","0",0.4,0.324074074074074,0.37037037037037,0.351851851851852,0.9,0.6,1,0.9,0.5
"6237","0",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.8,0.9,0.8,0.4
"6238","0",0.6,0.406976744186047,0.372093023255814,0.265116279069767,0.6,0.5,0.9,0.9,0.2
"6239","0",0.5,0.340909090909091,0.363636363636364,0.302272727272727,0.6,0.9,0.9,0.6,0.5
"6240","0",0.3,0.178571428571429,0.380952380952381,0.361904761904762,0.2,0.8,0.9,0.2,0.3
"6241","0",0.4,0.4,0.368421052631579,0.316666666666667,0.4,0.8,1,0.5,0.5
"6242","0",0.4,0.4,0.368421052631579,0.316666666666667,0.6,0.3,0.5,0,0.5
"6243","0",0.7,0.347222222222222,0.388888888888889,0.263888888888889,0.6,0.7,1,0.3,0.5
"6244","0",0.3,0.265957446808511,0.425531914893617,0.282978723404255,0.2,0.7,1,1,0.5
"6245","0",0.5,0.365853658536585,0.390243902439024,0.278048780487805,0.5,0.5,1,1,0.5
"6246","0",0.32,0.328947368421053,0.421052631578947,0.3,0.5,0.6,1,0.9,0.5
"6247","0",0.4,0.326086956521739,0.347826086956522,0.330434782608696,0.7,0.5,0.9,0.6,0.6
"6248","0",0.36,0.271739130434783,0.391304347826087,0.330434782608696,0.7,0.6,0.7,0.6,0.5
"6249","0",0.4,0.465116279069767,0.372093023255814,0.309302325581395,0.2,0.5,0.6,0.8,0.6
"6250","1",0.4,0.416666666666667,0.333333333333333,0.316666666666667,0.4,0.7,0.7,0.5,0.6
"6251","0",0.4,0.348837209302326,0.372093023255814,0.22093023255814,0.7,0.7,0.6,0.7,0.5
"6252","1",0.5,0.4,0.32,0.38,0.5,0.7,0.8,0.7,0.5
"6253","0",0.2,0.4,0.368421052631579,0.316666666666667,0.1,0.6,0.8,0.8,0.8
"6254","0",0.4,0.280373831775701,0.373831775700935,0.355140186915888,1,0.7,0.8,0.75,0.5
"6255","1",0.4,0.372340425531915,0.340425531914894,0.363829787234043,0.6,0.8,0.8,0.8,0.2
"6256","0",0.6,0.416666666666667,0.333333333333333,0.361904761904762,0.5,0.7,1,0.8,0.3
"6257","0",0.5,0.372340425531915,0.340425531914894,0.323404255319149,0.7,0.8,0.8,0.8,0.3
"6258","0",0.3,0.25,0.4,0.3325,0.3,0.7,0.8,0.7,0.7
"6259","0",0.4,0.185185185185185,0.37037037037037,0.351851851851852,0.7,0.6,0.9,0.3,0.5
"6260","0",0.4,0.4,0.368421052631579,0.316666666666667,0.8,0.2,0.5,0.4,0.6
"6261","0",0.7,0.367647058823529,0.352941176470588,0.447058823529412,0.6,0.8,0.8,0.8,0.2
"6262","0",0.3,0.197368421052632,0.526315789473684,0.5,0.1,0.7,0.8,0.8,0.4
"6263","1",0.5,0.434782608695652,0.347826086956522,0.330434782608696,0.7,0.5,0.6,0.7,0.5
"6264","0",0.32,0.304878048780488,0.390243902439024,0.370731707317073,0.7,0.4,0.3,0,0
"6265","1",0.4,0.4,0.368421052631579,0.316666666666667,0.7,0.8,0.8,0.8,0.2
"6266","0",0.36,0.304878048780488,0.390243902439024,0.278048780487805,0.4,0.5,0.5,0.3,0.5
"6267","0",0.4,0.372340425531915,0.340425531914894,0.282978723404255,0.3,0.7,0.6,0.8,0.5
"6268","0",0.4,0.3125,0.35,0.3325,0.2,0.6,0.6,1,0.5
"6269","0",0.4,0.416666666666667,0.333333333333333,0.316666666666667,1,1,1,1,0.5
"6270","0",0.5,0.416666666666667,0.333333333333333,0.316666666666667,1,1,1,1,1
"6271","0",0.2,0.4,0.368421052631579,0.316666666666667,0.4,0.6,0.7,0.4,0.7
"6272","1",0.4,0.416666666666667,0.37037037037037,0.246296296296296,0.8,0.7,0.9,0.7,0.6
"6273","0",0.4,0.319148936170213,0.297872340425532,0.282978723404255,0.6,0.7,0.8,0.5,0.7
"6274","0",0.6,0.4,0.368421052631579,0.316666666666667,0.6,0.7,0.7,0.4,0.7
"6275","1",0.5,0.416666666666667,0.333333333333333,0.316666666666667,0.8,0.8,0.8,0.6,0.7
"6276","0",0.3,0.365853658536585,0.390243902439024,0.278048780487805,0.3,0.8,0.8,0.6,0.6
"6277","0",0.4,0.523255813953488,0.27906976744186,0.265116279069767,0.6,0.6,0.8,0.4,0.6
"6278","0",0.4,0.4,0.368421052631579,0.316666666666667,0.8,0.6,0.7,0.3,0.5
"6279","0",0.7,0.333333333333333,0.4,0.295555555555556,0.7,0.6,0.6,0.8,0.6
"6280","0",0.3,0.337837837837838,0.378378378378378,0.308108108108108,0.3,0.7,0.6,0.9,0.7
"6281","0",0.5,0.425531914893617,0.340425531914894,0.323404255319149,0.7,0.6,0.7,0.8,0.6
"6282","0",0.32,0.348837209302326,0.372093023255814,0.265116279069767,0.3,0.6,0.7,0.9,0.6
"6283","0",0.4,0.340909090909091,0.363636363636364,0.259090909090909,0.7,0.6,0.7,0.7,0.5
"6284","0",0.36,0.405405405405405,0.432432432432432,0.256756756756757,0.7,0.6,0.3,0.8,0.6
"6285","0",0.4,0.35,0.32,0.342,0.3,0.7,0.7,0.6,0.8
"6286","0",0.4,0.347222222222222,0.388888888888889,0.316666666666667,0.6,0.8,0.9,0.7,0.2
"6287","0",0.4,0.426829268292683,0.292682926829268,0.278048780487805,0.5,0.7,0.8,0.7,0.7
"6288","1",0.5,0.426829268292683,0.292682926829268,0.370731707317073,0.5,0.8,0.8,0.6,0.9
"6289","0",0.2,0.4,0.368421052631579,0.316666666666667,0.8,0.4,0.6,0.6,1
"6290","0",0.4,0.416666666666667,0.333333333333333,0.316666666666667,0.4,0.6,0.8,0.7,1
"6291","1",0.4,0.431034482758621,0.275862068965517,0.327586206896552,0.9,0.7,0.7,0.6,0.8
"6292","0",0.6,0.4,0.368421052631579,0.316666666666667,0.6,0.6,0.8,0.6,0.6
"6293","1",0.5,0.459183673469388,0.326530612244898,0.310204081632653,0.8,0.9,1,0.6,0.8
"6294","0",0.3,0.416666666666667,0.333333333333333,0.316666666666667,0.2,0.5,0.5,0.6,0.5
"6295","1",0.4,0.38135593220339,0.338983050847458,0.322033898305085,1,0.7,0.8,0.8,0.8
"6296","0",0.4,0.4,0.368421052631579,0.316666666666667,0.6,0.3,0.3,0,0.3
"6297","0",0.7,0.347222222222222,0.333333333333333,0.316666666666667,0.8,0.6,0.8,0.7,0.8
"6298","0",0.3,0.3125,0.333333333333333,0.316666666666667,0.1,0.4,0.8,0.7,0.9
"6299","0",0.5,0.380434782608696,0.391304347826087,0.289130434782609,0.6,0.6,0.7,0.8,0.3
"6300","0",0.32,0.426829268292683,0.390243902439024,0.324390243902439,0.2,0.5,0.8,0.5,0.5
"6301","0",0.4,0.4,0.368421052631579,0.316666666666667,0.5,0.4,0.2,0.2,0
"6302","1",0.36,0.408163265306122,0.36734693877551,0.348979591836735,0.5,0.5,0.8,0.7,0.8
"6303","0",0.4,0.388888888888889,0.4,0.295555555555556,0.2,0.6,0.5,0.4,0.5
"6304","1",0.4,0.416666666666667,0.333333333333333,0.316666666666667,0.6,0.7,0.8,0.5,0.6
"6305","1",0.4,0.408163265306122,0.326530612244898,0.310204081632653,0.8,0.7,0.7,0.8,0.6
"6306","0",0.5,0.340909090909091,0.363636363636364,0.345454545454546,0.5,0.3,0.4,0.2,0.4
"6307","0",0.2,0.4,0.368421052631579,0.316666666666667,0.1,0.5,0.5,0.3,0.4
"6308","1",0.4,0.364583333333333,0.416666666666667,0.2375,0.7,0.7,0.8,0.6,0.7
"6309","1",0.4,0.432692307692308,0.346153846153846,0.328846153846154,0.8,0.8,0.7,0.8,0.7
"6310","0",0.6,0.4,0.368421052631579,0.316666666666667,0.6,0.5,0.6,0.4,0.5
"6311","0",0.5,0.416666666666667,0.375,0.316666666666667,0.7,0.7,0.6,0.5,0.5
"6312","0",0.3,0.357142857142857,0.4,0.325714285714286,0.3,0.7,0.5,0.6,0.5
"6313","1",0.4,0.4,0.368421052631579,0.316666666666667,0.7,0.6,0.8,0.6,0.6
"6314","0",0.4,0.4,0.368421052631579,0.316666666666667,0.8,0.6,0.7,0.6,0.5
"6315","0",0.7,0.526315789473684,0.315789473684211,0.35,0.6,0.7,0.7,0.7,0.6
"6316","0",0.3,0.377358490566038,0.377358490566038,0.286792452830189,0.8,0.6,0.6,0.8,0.6
"6317","0",0.5,0.416666666666667,0.333333333333333,0.316666666666667,0.6,0.4,0.6,0.3,0.5
"6318","0",0.32,0.25,0.4,0.3325,0.8,0.6,0.7,0.4,0.5
"6319","0",0.4,0.4,0.368421052631579,0.316666666666667,0.8,0.7,0.6,0.5,0.6
"6320","0",0.36,0.406976744186047,0.418604651162791,0.309302325581395,0.5,0.7,0.7,0.8,0.6
"6321","0",0.4,0.5,0.355555555555556,0.295555555555556,0.2,0.7,0.9,0.5,0.6
"6322","0",0.4,0.27027027027027,0.378378378378378,0.308108108108108,0.4,0.6,0.5,0.5,0.5
"6323","0",0.4,0.326086956521739,0.347826086956522,0.330434782608696,0.7,0.4,0.8,0.2,0.5
"6324","0",0.5,0.365853658536585,0.341463414634146,0.324390243902439,0.5,0.7,0.2,0.3,0.5
"6325","0",0.2,0.4,0.368421052631579,0.316666666666667,0.6,0.6,0.5,0.4,0.4
"6326","0",0.4,0.416666666666667,0.333333333333333,0.316666666666667,0.9,0.5,0.4,1,0.5
"6327","1",0.4,0.462962962962963,0.37037037037037,0.351851851851852,1,0.9,0.7,0.5,0.8
"6328","0",0.6,0.4,0.368421052631579,0.316666666666667,0.6,0.5,0.3,0.2,0.5
"6329","0",0.5,0.406976744186047,0.325581395348837,0.309302325581395,0.6,0.7,0.8,0.4,0.5
"6330","0",0.3,0.348837209302326,0.372093023255814,0.309302325581395,0.3,0.5,0.4,0.1,0.1
"6331","1",0.4,0.4,0.368421052631579,0.316666666666667,0.7,0.7,0.4,0.5,0.8
"6332","0",0.4,0.4,0.368421052631579,0.316666666666667,0.6,0.2,0.5,0.1,1
"6333","1",0.7,0.397727272727273,0.363636363636364,0.345454545454546,0.8,0.7,0.4,0.8,0.3
"6334","0",0.3,0.432692307692308,0.384615384615385,0.292307692307692,0.6,0.5,0.6,0.5,0.5
"6335","0",0.5,0.4375,0.35,0.3325,0.5,0.5,0.2,0.2,0.6
"6336","0",0.32,0.406976744186047,0.372093023255814,0.265116279069767,0.8,0.5,0.3,0.2,0.5
"6337","0",0.4,0.4,0.368421052631579,0.316666666666667,0.8,0.4,0.3,0.2,0.1
"6338","0",0.36,0.425531914893617,0.382978723404255,0.323404255319149,0.3,0.3,0.2,0.1,0.4
"6339","0",0.4,0.4,0.36,0.304,0.4,0.7,0.8,0.7,0.7
"6340","0",0.4,0.4,0.368421052631579,0.316666666666667,0.4,0.7,0.5,0.5,0.4
"6341","0",0.4,0.25,0.4,0.3325,0.5,0.6,0.2,0.5,0.4
"6342","0",0.5,0.365853658536585,0.341463414634146,0.324390243902439,0.5,0.7,0.7,0.5,0.7
"6343","0",0.2,0.4,0.368421052631579,0.316666666666667,0.1,0.7,0.6,0.5,0.5
"6344","0",0.4,0.43859649122807,0.350877192982456,0.333333333333333,0.8,0.8,1,0.5,0.7
"6345","0",0.4,0.4,0.32,0.342,0.7,0.8,0.6,0.5,0.8
"6346","0",0.6,0.4,0.368421052631579,0.316666666666667,0.7,0.5,0.7,1,0.7
"6347","1",0.5,0.392156862745098,0.352941176470588,0.298039215686275,0.7,1,1,0.5,0.6
"6348","0",0.3,0.340909090909091,0.363636363636364,0.345454545454546,0.4,0.8,0.6,0.1,0.4
"6349","0",0.4,0.4,0.368421052631579,0.316666666666667,0.7,1,0.8,0.5,0.7
"6350","0",0.4,0.4,0.368421052631579,0.316666666666667,0.8,0.4,0.9,0.5,0.8
"6351","0",0.7,0.426829268292683,0.341463414634146,0.278048780487805,0.7,0.6,0.6,0.5,0.6
"6352","0",0.3,0.333333333333333,0.4,0.337777777777778,0.3,0.5,1,0.5,0.8
"6353","0",0.5,0.425531914893617,0.340425531914894,0.323404255319149,0.7,0.5,0.7,0.5,0.8
"6354","0",0.32,0.510752688172043,0.301075268817204,0.326881720430108,0.6,0.6,0.7,0.5,0.7
"6355","0",0.4,0.4,0.368421052631579,0.316666666666667,0.7,0.8,0.8,0.5,0.4
"6356","0",0.36,0.380434782608696,0.391304347826087,0.371739130434783,0.3,0.4,0.7,0.5,0.7
"6357","0",0.4,0.304878048780488,0.390243902439024,0.324390243902439,0.3,0.7,0.8,0.8,0.6
"6358","0",0.4,0.347222222222222,0.388888888888889,0.369444444444445,0.5,0.8,0.8,0.7,0.6
"6359","0",0.4,0.328947368421053,0.368421052631579,0.35,0.5,0.7,0.7,0.6,0.5
"6360","0",0.5,0.277777777777778,0.355555555555556,0.337777777777778,0.5,0.6,0.8,0.7,0.5
"6361","1",0.2,0.4,0.368421052631579,0.316666666666667,0.4,0.8,0.8,0.8,0.7
"6362","1",0.4,0.363636363636364,0.363636363636364,0.345454545454546,0.8,0.8,0.7,0.8,0.8
"6363","0",0.4,0.4,0.368421052631579,0.316666666666667,0.6,0.7,0.7,0.6,0.6
"6364","1",0.6,0.4,0.368421052631579,0.316666666666667,0.6,0.8,0.9,0.7,0.7
"6365","1",0.5,0.388888888888889,0.355555555555556,0.337777777777778,0.7,0.9,0.9,0.8,0.8
"6366","0",0.3,0.4,0.368421052631579,0.316666666666667,0.3,0.7,0.8,0.8,0.7
"6367","0",0.4,0.4,0.368421052631579,0.316666666666667,0.7,0.8,0.9,0.7,0.4
"6368","0",0.4,0.4,0.368421052631579,0.316666666666667,0.8,0.7,0.7,0.9,0.7
"6369","0",0.7,0.416666666666667,0.333333333333333,0.316666666666667,0.5,0.8,0.9,1,0.8
"6370","0",0.3,0.147058823529412,0.352941176470588,0.111764705882353,0.1,0.8,0.8,0.8,0.8
"6371","0",0.5,0.397727272727273,0.363636363636364,0.302272727272727,0.6,0.5,0.8,0.6,0.7
"6372","0",0.32,0.277777777777778,0.4,0.337777777777778,0.7,0.7,0.6,0.6,0.6
"6373","0",0.4,0.4,0.368421052631579,0.316666666666667,0.7,0.7,0.9,0.5,0.5
"6374","0",0.36,0.384615384615385,0.41025641025641,0.292307692307692,0.6,0.6,0.7,0.7,0.7
"6375","0",0.4,0.357142857142857,0.380952380952381,0.316666666666667,0.3,0.7,0.6,0.7,0.5
"6376","0",0.4,0.5,0.35,0.3325,0.4,0.5,0.5,0.6,0.5
"6377","0",0.4,0.426829268292683,0.24390243902439,0.278048780487805,0.5,0.6,0.6,0.6,0.3
"6378","0",0.5,0.340909090909091,0.363636363636364,0.302272727272727,0.5,0.7,0.5,0.5,0.4
"6379","0",0.2,0.4,0.368421052631579,0.316666666666667,0.2,0.7,0.6,0.7,0.7
"6380","0",0.4,0.336538461538462,0.384615384615385,0.292307692307692,0.8,0.8,0.8,0.7,0.7
"6381","0",0.4,0.4,0.368421052631579,0.316666666666667,0.6,0.8,0.7,0.6,0.7
"6382","0",0.6,0.4,0.368421052631579,0.316666666666667,0.6,0.6,0.7,0.7,0.7
"6383","0",0.5,0.388888888888889,0.355555555555556,0.337777777777778,0.7,0.9,0.7,0.7,0.7
"6384","0",0.3,0.394736842105263,0.421052631578947,0.3,0.3,0.7,0.6,0.6,0.5
"6385","1",0.4,0.4,0.368421052631579,0.316666666666667,0.6,0.9,0.7,0.7,0.7
"6386","0",0.4,0.4,0.368421052631579,0.316666666666667,0.8,0.5,0.5,0.6,0.6
"6387","0",0.7,0.390625,0.3125,0.296875,0.6,0.7,0.7,0.6,0.5
"6388","0",0.3,0.3125,0.416666666666667,0.316666666666667,0.2,0.7,0.6,0.6,0.6
"6389","0",0.5,0.454545454545455,0.363636363636364,0.302272727272727,0.7,0.6,0.6,0.5,0.7
"6390","0",0.32,0.406976744186047,0.372093023255814,0.265116279069767,0.5,0.6,0.6,0.6,0.5
"6391","0",0.4,0.357142857142857,0.326530612244898,0.310204081632653,0.8,0.6,0.6,0.6,0.5
"6392","0",0.36,0.426829268292683,0.390243902439024,0.278048780487805,0.5,0.6,0.6,0.5,0.5
"6393","0",0.4,0.365853658536585,0.439024390243902,0.278048780487805,0.2,1,0.4,0.7,0.5
"6394","0",0.4,0.4,0.368421052631579,0.316666666666667,0.2,1,0.9,0.5,0
"6395","1",0.4,0.448717948717949,0.307692307692308,0.292307692307692,0.5,1,0.9,0.6,0.4
"6396","1",0.5,0.388888888888889,0.355555555555556,0.295555555555556,0.5,1,0.8,0.4,0.2
"6397","0",0.2,0.4,0.368421052631579,0.316666666666667,0.5,1,0.9,0.5,0.5
"6398","1",0.4,0.45,0.36,0.266,0.4,1,1,0.8,0.5
"6399","1",0.4,0.4,0.368421052631579,0.316666666666667,0.6,1,1,0.5,0.5
"6400","0",0.6,0.4,0.368421052631579,0.316666666666667,0.5,1,1,0.5,0.5
"6401","1",0.5,0.35,0.36,0.342,0.7,1,0.5,0.5,0.5
"6402","0",0.3,0.375,0.35,0.285,0.4,1,1,0.8,0.5
"6403","0",0.4,0.434782608695652,0.434782608695652,0.247826086956522,0.7,1,1,0.5,0.5
"6404","1",0.4,0.4,0.368421052631579,0.316666666666667,0.6,0.6,0.4,0,0
"6405","0",0.7,0.441176470588235,0.352941176470588,0.335294117647059,0.5,0.8,0.6,0.5,0.2
"6406","0",0.3,0.5,0.466666666666667,0.19,0.2,1,0.9,0.5,0.5
"6407","1",0.5,0.4375,0.35,0.285,0.6,1,0.7,0.6,0.4
"6408","0",0.32,0.303030303030303,0.424242424242424,0.287878787878788,0.1,0.7,0.5,0.1,0.2
"6409","0",0.4,0.397727272727273,0.363636363636364,0.302272727272727,0.6,0.7,0.7,0.6,0.1
"6410","1",0.36,0.290697674418605,0.418604651162791,0.265116279069767,0.4,0.8,0.6,0.4,0.1
"6411","0",0.4,0.416666666666667,0.333333333333333,0.316666666666667,0.1,0.5,0.5,0.5,0.5
"6412","0",0.4,0.416666666666667,0.333333333333333,0.316666666666667,0.1,0.5,0.5,0.5,0.5
"6413","0",0.4,0.416666666666667,0.333333333333333,0.316666666666667,0.8,0.5,0.5,0.5,0.5
"6414","0",0.5,0.333333333333333,0.266666666666667,0.633333333333333,0.5,0.5,0.5,0.5,0.5
"6415","0",0.2,0.4,0.368421052631579,0.316666666666667,0.5,0.5,0.5,0.5,0.5
"6416","0",0.4,0.4,0.368421052631579,0.316666666666667,0,0.5,0.5,0.5,0.5
"6417","0",0.4,0.347222222222222,0.444444444444444,0.211111111111111,0.5,0.5,0.5,0.5,0.5
"6418","0",0.6,0.4,0.368421052631579,0.316666666666667,0.1,0.5,0.5,0.5,0.5
"6419","0",0.5,0.472972972972973,0.432432432432432,0.308108108108108,1,0.5,0.5,0.5,0.5
"6420","0",0.3,0.535714285714286,0.428571428571429,0.542857142857143,0.1,0.5,0.5,0.5,0.5
"6421","0",0.4,0.4,0.368421052631579,0.316666666666667,0.4,0.5,0.5,0.5,0.5
"6422","1",0.4,0.4,0.368421052631579,0.316666666666667,0.8,0.5,0.5,0.5,0.5
"6423","0",0.7,0.405405405405405,0.324324324324324,0.308108108108108,1,0.5,0.5,0.5,0.5
"6424","0",0.3,0.416666666666667,0.333333333333333,0.316666666666667,1,0.5,0.5,0.5,0.5
"6425","0",0.5,0.4,0.368421052631579,0.316666666666667,0.5,0.5,0.5,0.5,0.5
"6426","0",0.32,0.428571428571429,0.457142857142857,0.217142857142857,0.1,0.5,0.5,0.5,0.5
"6427","0",0.4,0.4,0.368421052631579,0.316666666666667,0.3,0.5,0.5,0.5,0.5
"6428","0",0.36,0.288461538461538,0.384615384615385,0.0730769230769231,0.1,0.5,0.5,0.5,0.5
"6429","1",0.4,0.432692307692308,0.346153846153846,0.292307692307692,0.9,0.6,0.8,0.4,0.5
"6430","1",0.6,0.365853658536585,0.341463414634146,0.324390243902439,0.7,0.7,0.8,0.5,0.5
"6431","1",0.34,0.459183673469388,0.285714285714286,0.310204081632653,0.7,0.6,0.7,0.6,0.5
"6432","0",0.4,0.290697674418605,0.418604651162791,0.353488372093023,0.6,0.3,0.4,0.2,0.5
"6433","1",0.7,0.5,0.25,0.38,0.7,0.5,0.7,0.4,0.5
"6434","0",0.333333333333333,0.32051282051282,0.41025641025641,0.292307692307692,0.6,0.5,0.5,0.4,0.5
"6435","1",0.2,0.4,0.368421052631579,0.316666666666667,0.5,0.5,0.7,0.6,0.5
"6436","1",0.3,0.416666666666667,0.333333333333333,0.35625,0.6,0.7,0.8,0.5,0.5
"6437","1",0.4,0.4,0.32,0.304,0.9,0.6,0.6,0.6,0.7
"6438","0",0.6,0.405405405405405,0.324324324324324,0.308108108108108,0.5,0.6,0.4,0.5,0.6
"6439","0",0.34,0.340909090909091,0.363636363636364,0.302272727272727,0.7,0.4,0.7,0.7,0.6
"6440","0",0.4,0.347222222222222,0.444444444444444,0.263888888888889,0.5,0.3,0.3,0.3,0.5
"6441","0",0.7,0.258620689655172,0.344827586206897,0.262068965517241,0.6,0.3,0.3,0.2,0.3
"6442","0",0.333333333333333,0.277777777777778,0.444444444444444,0.263888888888889,0.5,0.4,0.4,0.4,0.5
"6443","0",0.2,0.4,0.368421052631579,0.316666666666667,0.7,0.7,0.5,0.7,0.8
"6444","0",0.3,0.304878048780488,0.439024390243902,0.324390243902439,0.6,0.8,0.5,0.3,0.5
"6445","0",0.4,0.408163265306122,0.36734693877551,0.310204081632653,0.8,0.7,0.7,0.6,0.5
"6446","0",0.6,0.397727272727273,0.363636363636364,0.302272727272727,0.7,0.6,0.6,0.6,0.5
"6447","0",0.34,0.388888888888889,0.355555555555556,0.337777777777778,0.6,0.7,0.5,0.5,0.7
"6448","0",0.4,0.425531914893617,0.382978723404255,0.323404255319149,0.55,0.5,0.5,0.6,0.6
"6449","0",0.7,0.333333333333333,0.4,0.316666666666667,0.4,0.4,0.7,0.4,0.4
"6450","0",0.333333333333333,0.340909090909091,0.409090909090909,0.302272727272727,0.7,0.4,0.4,0.4,0.5
"6451","0",0.2,0.4,0.368421052631579,0.316666666666667,0.6,0.6,0.7,0.6,0.6
